                                              Software Resources List                                                   Page     1
5770SS1 V7R5M0  220415                                                                            PUB400    10/06/23  18:06:59 UTC
                                                      Software Resources List
 Resource                         Feature
    ID       Option    Feature     Type      Library       Release       Description
 5770SS1     14         2966       *LNG      QSYS2966      V7R5M0        GDDM
 5770SS1     14         2972       *LNG      QSYS2972      V7R5M0        GDDM
 5770SS1     14         2974       *LNG      QSYS2974      V7R5M0        GDDM
 5770SS1     14         2975       *LNG      QSYS2975      V7R5M0        GDDM
 5770SS1     14         2976       *LNG      QSYS2976      V7R5M0        GDDM
 5770SS1     14         2978       *LNG      QSYS2978      V7R5M0        GDDM
 5770SS1     14         2979       *LNG      QSYS2979      V7R5M0        GDDM
 5770SS1     14         2980       *LNG      QSYS2980      V7R5M0        GDDM
 5770SS1     14         2981       *LNG      QSYS2981      V7R5M0        GDDM
 5770SS1     14         2984       *LNG      QSYS2984      V7R5M0        GDDM
 5770SS1     14         2986       *LNG      QSYS2986      V7R5M0        GDDM
 5770SS1     14         2987       *LNG      QSYS2987      V7R5M0        GDDM
 5770SS1     14         2989       *LNG      QSYS2989      V7R5M0        GDDM
 5770SS1     14         2992       *LNG      QSYS2992      V7R5M0        GDDM
 5770SS1     14         2994       *LNG      QSYS2994      V7R5M0        GDDM
 5770SS1     14         2995       *LNG      QSYS2995      V7R5M0        GDDM
 5770SS1     14         2996       *LNG      QSYS2996      V7R5M0        GDDM
 5770SS1     14         2998       *LNG      QSYS2998      V7R5M0        GDDM
 5770SS1     18         5103       *CODE     QMSE          V7R5M0        Media and Storage Extensions
 5770SS1     21         5050       *CODE     QSYSLOCALE    V7R5M0        Extended NLS Support
 5770SS1     22         2911       *LNG      QSYS2911      V7R4M0        ObjectConnect
 5770SS1     22         5050       *CODE     QSR           V7R5M0        ObjectConnect
 5770SS1     22         2902       *LNG      QSYS2902      V7R5M0        ObjectConnect
 5770SS1     22         2903       *LNG      QSYS2903      V7R5M0        ObjectConnect
 5770SS1     22         2904       *LNG      QSYS2904      V7R5M0        ObjectConnect
 5770SS1     22         2905       *LNG      QSYS2905      V7R5M0        ObjectConnect
 5770SS1     22         2909       *LNG      QSYS2909      V7R5M0        ObjectConnect
 5770SS1     22         2912       *LNG      QSYS2912      V7R5M0        ObjectConnect
 5770SS1     22         2913       *LNG      QSYS2913      V7R5M0        ObjectConnect
 5770SS1     22         2914       *LNG      QSYS2914      V7R5M0        ObjectConnect
 5770SS1     22         2922       *LNG      QSYS2922      V7R5M0        ObjectConnect
 5770SS1     22         2923       *LNG      QSYS2923      V7R5M0        ObjectConnect
 5770SS1     22         2924       *LNG      QSR           V7R5M0        ObjectConnect
 5770SS1     22         2925       *LNG      QSYS2925      V7R5M0        ObjectConnect
 5770SS1     22         2926       *LNG      QSYS2926      V7R5M0        ObjectConnect
 5770SS1     22         2928       *LNG      QSYS2928      V7R5M0        ObjectConnect
 5770SS1     22         2929       *LNG      QSYS2929      V7R5M0        ObjectConnect
 5770SS1     22         2930       *LNG      QSYS2930      V7R5M0        ObjectConnect
 5770SS1     22         2931       *LNG      QSYS2931      V7R5M0        ObjectConnect
 5770SS1     22         2932       *LNG      QSYS2932      V7R5M0        ObjectConnect
 5770SS1     22         2933       *LNG      QSYS2933      V7R5M0        ObjectConnect
 5770SS1     22         2937       *LNG      QSYS2937      V7R5M0        ObjectConnect
 5770SS1     22         2938       *LNG      QSYS2938      V7R5M0        ObjectConnect
 5770SS1     22         2939       *LNG      QSYS2939      V7R5M0        ObjectConnect
 5770SS1     22         2940       *LNG      QSYS2940      V7R5M0        ObjectConnect
 5770SS1     22         2942       *LNG      QSYS2942      V7R5M0        ObjectConnect
 5770SS1     22         2954       *LNG      QSYS2954      V7R5M0        ObjectConnect
 5770SS1     22         2956       *LNG      QSYS2956      V7R5M0        ObjectConnect
 5770SS1     22         2957       *LNG      QSYS2957      V7R5M0        ObjectConnect
 5770SS1     22         2958       *LNG      QSYS2958      V7R5M0        ObjectConnect
 5770SS1     22         2961       *LNG      QSYS2961      V7R5M0        ObjectConnect
 5770SS1     22         2962       *LNG      QSYS2962      V7R5M0        ObjectConnect
 5770SS1     22         2963       *LNG      QSYS2963      V7R5M0        ObjectConnect
 5770SS1     22         2966       *LNG      QSYS2966      V7R5M0        ObjectConnect
 5770SS1     22         2972       *LNG      QSYS2972      V7R5M0        ObjectConnect
 5770SS1     22         2974       *LNG      QSYS2974      V7R5M0        ObjectConnect
 5770SS1     22         2975       *LNG      QSYS2975      V7R5M0        ObjectConnect
 5770SS1     22         2976       *LNG      QSYS2976      V7R5M0        ObjectConnect
 5770SS1     22         2978       *LNG      QSYS2978      V7R5M0        ObjectConnect
 5770SS1     22         2979       *LNG      QSYS2979      V7R5M0        ObjectConnect
 5770SS1     22         2980       *LNG      QSYS2980      V7R5M0        ObjectConnect
 5770SS1     22         2981       *LNG      QSYS2981      V7R5M0        ObjectConnect
 5770SS1     22         2984       *LNG      QSYS2984      V7R5M0        ObjectConnect
 5770SS1     22         2986       *LNG      QSYS2986      V7R5M0        ObjectConnect
 5770SS1     22         2987       *LNG      QSYS2987      V7R5M0        ObjectConnect
 5770SS1     22         2989       *LNG      QSYS2989      V7R5M0        ObjectConnect
 5770SS1     22         2992       *LNG      QSYS2992      V7R5M0        ObjectConnect
 5770SS1     22         2994       *LNG      QSYS2994      V7R5M0        ObjectConnect
 5770SS1     22         2995       *LNG      QSYS2995      V7R5M0        ObjectConnect
 5770SS1     22         2996       *LNG      QSYS2996      V7R5M0        ObjectConnect
 5770SS1     22         2998       *LNG      QSYS2998      V7R5M0        ObjectConnect
 5770SS1     23         5105       *CODE     QSOC          V7R5M0        OptiConnect
 5770SS1     23         2902       *LNG      QSYS2902      V7R5M0        OptiConnect
 5770SS1     23         2903       *LNG      QSYS2903      V7R5M0        OptiConnect
 5770SS1     23         2904       *LNG      QSYS2904      V7R5M0        OptiConnect
 5770SS1     23         2905       *LNG      QSYS2905      V7R5M0        OptiConnect
 5770SS1     23         2909       *LNG      QSYS2909      V7R5M0        OptiConnect
 5770SS1     23         2912       *LNG      QSYS2912      V7R5M0        OptiConnect
 5770SS1     23         2913       *LNG      QSYS2913      V7R5M0        OptiConnect
 5770SS1     23         2914       *LNG      QSYS2914      V7R5M0        OptiConnect
 5770SS1     23         2922       *LNG      QSYS2922      V7R5M0        OptiConnect
 5770SS1     23         2923       *LNG      QSYS2923      V7R5M0        OptiConnect
 5770SS1     23         2924       *LNG      QSOC          V7R5M0        OptiConnect
 5770SS1     23         2925       *LNG      QSYS2925      V7R5M0        OptiConnect
 5770SS1     23         2926       *LNG      QSYS2926      V7R5M0        OptiConnect
 5770SS1     23         2928       *LNG      QSYS2928      V7R5M0        OptiConnect
 5770SS1     23         2929       *LNG      QSYS2929      V7R5M0        OptiConnect
 5770SS1     23         2930       *LNG      QSYS2930      V7R5M0        OptiConnect
 5770SS1     23         2931       *LNG      QSYS2931      V7R5M0        OptiConnect
 5770SS1     23         2932       *LNG      QSYS2932      V7R5M0        OptiConnect
 5770SS1     23         2933       *LNG      QSYS2933      V7R5M0        OptiConnect
 5770SS1     23         2937       *LNG      QSYS2937      V7R5M0        OptiConnect
 5770SS1     23         2938       *LNG      QSYS2938      V7R5M0        OptiConnect
 5770SS1     23         2939       *LNG      QSYS2939      V7R5M0        OptiConnect
 5770SS1     23         2940       *LNG      QSYS2940      V7R5M0        OptiConnect
 5770SS1     23         2942       *LNG      QSYS2942      V7R5M0        OptiConnect
 5770SS1     23         2954       *LNG      QSYS2954      V7R5M0        OptiConnect
 5770SS1     23         2956       *LNG      QSYS2956      V7R5M0        OptiConnect
 5770SS1     23         2957       *LNG      QSYS2957      V7R5M0        OptiConnect
 5770SS1     23         2958       *LNG      QSYS2958      V7R5M0        OptiConnect
 5770SS1     23         2961       *LNG      QSYS2961      V7R5M0        OptiConnect
 5770SS1     23         2962       *LNG      QSYS2962      V7R5M0        OptiConnect
 5770SS1     23         2963       *LNG      QSYS2963      V7R5M0        OptiConnect
 5770SS1     23         2966       *LNG      QSYS2966      V7R5M0        OptiConnect
 5770SS1     23         2972       *LNG      QSYS2972      V7R5M0        OptiConnect
 5770SS1     23         2974       *LNG      QSYS2974      V7R5M0        OptiConnect
 5770SS1     23         2975       *LNG      QSYS2975      V7R5M0        OptiConnect
 5770SS1     23         2976       *LNG      QSYS2976      V7R5M0        OptiConnect
 5770SS1     23         2978       *LNG      QSYS2978      V7R5M0        OptiConnect
 5770SS1     23         2979       *LNG      QSYS2979      V7R5M0        OptiConnect
 5770SS1     23         2980       *LNG      QSYS2980      V7R5M0        OptiConnect
 5770SS1     23         2981       *LNG      QSYS2981      V7R5M0        OptiConnect
 5770SS1     23         2984       *LNG      QSYS2984      V7R5M0        OptiConnect
 5770SS1     23         2986       *LNG      QSYS2986      V7R5M0        OptiConnect
 5770SS1     23         2987       *LNG      QSYS2987      V7R5M0        OptiConnect
 5770SS1     23         2989       *LNG      QSYS2989      V7R5M0        OptiConnect
 5770SS1     23         2992       *LNG      QSYS2992      V7R5M0        OptiConnect
 5770SS1     23         2994       *LNG      QSYS2994      V7R5M0        OptiConnect
 5770SS1     23         2995       *LNG      QSYS2995      V7R5M0        OptiConnect
 5770SS1     23         2996       *LNG      QSYS2996      V7R5M0        OptiConnect
 5770SS1     23         2998       *LNG      QSYS2998      V7R5M0        OptiConnect
 5770SS1     26         5107       *CODE     QSMP          V7R5M0        DB2 Symmetric Multiprocessing
 5770SS1     27         5108       *CODE     QDB2MS        V7R5M0        DB2 Multisystem
 5770SS1     30         2911       *LNG      QSYS2911      V7R4M0        Qshell
 5770SS1     30         5050       *CODE     QSHELL        V7R5M0        Qshell
 5770SS1     30         2902       *LNG      QSYS2902      V7R5M0        Qshell
 5770SS1     30         2903       *LNG      QSYS2903      V7R5M0        Qshell
 5770SS1     30         2904       *LNG      QSYS2904      V7R5M0        Qshell
 5770SS1     30         2905       *LNG      QSYS2905      V7R5M0        Qshell
 5770SS1     30         2909       *LNG      QSYS2909      V7R5M0        Qshell
 5770SS1     30         2912       *LNG      QSYS2912      V7R5M0        Qshell
 5770SS1     30         2913       *LNG      QSYS2913      V7R5M0        Qshell
 5770SS1     30         2914       *LNG      QSYS2914      V7R5M0        Qshell
 5770SS1     30         2922       *LNG      QSYS2922      V7R5M0        Qshell
 5770SS1     30         2923       *LNG      QSYS2923      V7R5M0        Qshell
 5770SS1     30         2924       *LNG      QSHELL        V7R5M0        Qshell
 5770SS1     30         2925       *LNG      QSYS2925      V7R5M0        Qshell
 5770SS1     30         2926       *LNG      QSYS2926      V7R5M0        Qshell
 5770SS1     30         2928       *LNG      QSYS2928      V7R5M0        Qshell
 5770SS1     30         2929       *LNG      QSYS2929      V7R5M0        Qshell
 5770SS1     30         2930       *LNG      QSYS2930      V7R5M0        Qshell
 5770SS1     30         2931       *LNG      QSYS2931      V7R5M0        Qshell
 5770SS1     30         2932       *LNG      QSYS2932      V7R5M0        Qshell
 5770SS1     30         2933       *LNG      QSYS2933      V7R5M0        Qshell
 5770SS1     30         2937       *LNG      QSYS2937      V7R5M0        Qshell
 5770SS1     30         2938       *LNG      QSYS2938      V7R5M0        Qshell
 5770SS1     30         2939       *LNG      QSYS2939      V7R5M0        Qshell
 5770SS1     30         2940       *LNG      QSYS2940      V7R5M0        Qshell
 5770SS1     30         2942       *LNG      QSYS2942      V7R5M0        Qshell
 5770SS1     30         2954       *LNG      QSYS2954      V7R5M0        Qshell
 5770SS1     30         2956       *LNG      QSYS2956      V7R5M0        Qshell
 5770SS1     30         2957       *LNG      QSYS2957      V7R5M0        Qshell
 5770SS1     30         2958       *LNG      QSYS2958      V7R5M0        Qshell
 5770SS1     30         2961       *LNG      QSYS2961      V7R5M0        Qshell
 5770SS1     30         2962       *LNG      QSYS2962      V7R5M0        Qshell
 5770SS1     30         2963       *LNG      QSYS2963      V7R5M0        Qshell
 5770SS1     30         2966       *LNG      QSYS2966      V7R5M0        Qshell
 5770SS1     30         2972       *LNG      QSYS2972      V7R5M0        Qshell
 5770SS1     30         2974       *LNG      QSYS2974      V7R5M0        Qshell
 5770SS1     30         2975       *LNG      QSYS2975      V7R5M0        Qshell
 5770SS1     30         2976       *LNG      QSYS2976      V7R5M0        Qshell
